,doc_id,vector_species,country,study_site,vector_control_method,biting_location,resting_location,disease,year,author,study_title,latitude,longitude,reported_insecticide_resistance,reported_insecticide_resistance_type
618,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
619,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
620,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
621,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
622,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
623,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
624,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
625,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
626,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
627,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
628,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
629,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
630,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
631,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
632,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
633,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
634,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
635,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
636,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
637,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
638,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
639,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
640,b1497afa-ffe6-45d4-acba-7a5690f32d82,an. funestus,,lupiro,long-lasting insecticide-treated nets llins,outdoor,outdoor,plasmodium,2018,christine m. jones,study,-8.383,36.667,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
949,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,tulizamoyo kilombero district,insecticide-treated nets itns,indoor,nan,malaria,2022,halfan s. ngowo,object,8.1539,36.687,,
950,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,tulizamoyo kilombero district,insecticide-treated nets itns,indoor,nan,malaria,2022,halfan s. ngowo,study,8.1539,36.687,,
951,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ikwambi kilombero district,indoor residual spraying irs,indoor,nan,malaria,2022,halfan s. ngowo,using bayesian state -space models to understand the population dynamics of the dominant malaria vector using bayesian state -space models to understand the population dynamics of the dominant malaria vector,8.3124,36.6879,,
952,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ikwambi kilombero district,indoor residual spraying irs,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
953,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,sululu kilombero district,larviciding,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
954,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,sululu kilombero district,larviciding,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
955,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga ulanga district,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
956,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga ulanga district,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
957,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,mavimba ulanga district,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
958,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,mavimba ulanga district,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
959,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,minepa ulanga district,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
960,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,minepa ulanga district,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
961,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,kivukoni ulanga district,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
962,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,tulizamoyo,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
963,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,tulizamoyo,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
964,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ikwambi,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
965,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ikwambi,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
966,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,sululu,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
967,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,sululu,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
968,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
969,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
970,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,mavimba,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
971,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,mavimba,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
972,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,minepa,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
973,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,minepa,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
974,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,kivukoni,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
975,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,kivukoni,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
976,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,kilombero,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
977,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,kilombero,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
978,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,kilombero,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
979,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,kilombero,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
980,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
981,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
982,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
983,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
984,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
985,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
986,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
987,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
988,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
989,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
990,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
991,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
992,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
993,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
994,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
995,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
996,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
997,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
998,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
999,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
1000,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
1001,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
1002,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
1003,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
1004,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
1005,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
1006,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
1007,ed7d503f-27f5-4f99-a0d2-cfd180a5c085,an. funestus,,ulanga,insecticides physiological,indoor,nan,malaria,2022,halfan s. ngowo,study,8.3124,36.6879,,
2334,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,kruger national park,,endophilic,endophilic,malaria,2018,joel mouatcho,study,-23,31,,
2335,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,kruger national park,,endophilic,endophilic,malaria,2018,joel mouatcho,study,-23,31,,
2336,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,shingwedzi river near shingwedzi camp,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2337,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,kruger national park,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2338,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,nwaswitsontso river near tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2339,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,shingwedzi river,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2340,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,shingwedzi river,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2341,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,shingwedzi river,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2342,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,shingwedzi river,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2343,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,shingwedzi river,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2344,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,shingwedzi river,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2345,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,shingwedzi river,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2346,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,shingwedzi river,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2347,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2348,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2349,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2350,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2351,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2352,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2353,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2354,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2355,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,shingwedzi camp,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2356,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,shingwedzi camp,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2357,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,shingwedzi camp,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2358,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,shingwedzi camp,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2359,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2360,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2361,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2362,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2363,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2364,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2365,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2366,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2367,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2368,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2369,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2370,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
2371,aaca1510-ff57-4531-9d1c-27dc4d78ce57,an. funestus s.s.,,tshokwane picnic site,,anthropophilic,endophilic,malaria,2018,joel mouatcho,study,-24,31,,
